position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason,kickoff_et,run_ts,as_of,run_mode
RB,00-0041436,DJ Herman,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,15,20,9.595355669919162,-1.0074466656565042,-5.280674132541963,3.2657808012289546,-6.721713858026628,4.70682052671362,0.0895,0.0265,0.08223534142529339,0.030667503145147382,star_platt,star_platt,0.08223534142529339,0.030667503145147382,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040179,DJ Giddens,IND,KC,2026_02_IND_KC,2026,2,Questionable,Full Participation in Practice,15,20,8.942881851687444,-0.9062258792199427,-5.054312286679359,3.241860528239473,-6.4531513010341754,4.640699542594289,0.086,0.0175,0.07963956868568195,0.022170572706153933,star_platt,star_platt,0.07963956868568195,0.022170572706153933,NA,NA,NA,2026-09-20 20:20:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040886,Nicholas Singleton,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,15,20,9.217103170839492,-0.9674634864473685,-5.168766287190944,3.233839314296207,-6.585551207155458,4.650624234260722,0.082,0.0225,0.07665059204464425,0.02698403024064909,star_platt,star_platt,0.07665059204464425,0.02698403024064909,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0032104,Ameer Abdullah,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,NA,15,20,8.28481740277391,-0.5396016202020051,-4.556007398689525,3.4768041582855154,-5.9104403946669475,4.831237154262936,0.08,0.0205,0.0751466304784396,0.025089825319549692,star_platt,star_platt,0.0751466304784396,0.025089825319549692,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040198,Ollie Gordon II,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,15,20,9.760023066291257,-1.5099220305172918,-5.8139487876701175,2.7941047266355334,-7.265374808088984,4.245530747054401,0.0795,0.0155,0.07476961367365484,0.020163825579628633,star_platt,star_platt,0.07476961367365484,0.020163825579628633,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0031595,Michael Burton,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,15,20,9.175488389694468,-0.9013571548922357,-5.094643495959399,3.2919291861749276,-6.508725064197149,4.706010754412677,0.079,0.017,0.07439217864743863,0.02167380784111855,star_platt,star_platt,0.07439217864743863,0.02167380784111855,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0037304,Connor Heyward,LV,LAC,2026_02_LV_LAC,2026,2,NA,NA,15,20,7.895598042174059,-0.6897239021817649,-4.625381760733847,3.245933956370317,-5.9525845282062475,4.573136723842718,0.0785,0.0195,0.07401432148099468,0.024127787801952846,star_platt,star_platt,0.07401432148099468,0.024127787801952846,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0038794,Jaleel McLaughlin,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,15,20,9.66135028419786,-1.0095118440975743,-5.295119304391276,3.276095616196127,-6.740333874870915,4.721310186675767,0.0785,0.0235,0.07401432148099468,0.027917311028885478,star_platt,star_platt,0.07401432148099468,0.027917311028885478,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040238,LeQuint Allen Jr.,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,Limited Participation in Practice,15,20,8.490874003452307,-0.9954511809932339,-5.05371963037317,3.062817268386702,-6.422269771351259,4.431367409364792,0.0785,0.0175,0.07401432148099468,0.022170572706153933,star_platt,star_platt,0.07401432148099468,0.022170572706153933,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040466,Raheim Sanders,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,15,20,8.67168634890596,-0.8148252536699924,-4.909346650863922,3.279696143523937,-6.29012219719914,4.660471689859155,0.076,0.0155,0.07211856257834542,0.020163825579628633,star_platt,star_platt,0.07211856257834542,0.020163825579628633,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039798,Isaiah Davis,NYJ,GB,2026_02_GB_NYJ,2026,2,NA,NA,15,20,8.845693868285206,-0.7612139043435427,-4.890213636290634,3.367785827603548,-6.28261614384729,4.760188335160204,0.076,0.018,0.07211856257834542,0.022664250448216277,star_platt,star_platt,0.07211856257834542,0.022664250448216277,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039407,Dylan Laube,LV,LAC,2026_02_LV_LAC,2026,2,NA,NA,15,20,9.47432807598735,-1.6325121166360725,-5.882907381952778,2.617883148680633,-7.3162475150951645,4.051223281823019,0.0755,0.0215,0.07173808719988922,0.026041711063453824,star_platt,star_platt,0.07173808719988922,0.026041711063453824,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039796,Rasheen Ali,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,15,20,8.440311122258521,-0.9381600728654419,-4.986210964660118,3.1098908189292342,-6.351315488363703,4.47499534263282,0.0735,0.0155,0.07021163023428954,0.020163825579628633,star_platt,star_platt,0.07021163023428954,0.020163825579628633,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0038488,Brady Russell,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,15,20,7.421139100723129,-0.29378847249133305,-4.127838046741168,3.5402611017585017,-5.420775946440312,4.833199001457645,0.072,0.0155,0.06906187805088458,0.020163825579628633,star_platt,star_platt,0.06906187805088458,0.020163825579628633,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039874,Jaylen Wright,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,15,20,8.71221207494494,-1.2298227849729246,-5.332409524565031,2.872763954619182,-6.715904907109642,4.256259337163793,0.0705,0.017,0.0679077769449322,0.02167380784111855,star_platt,star_platt,0.0679077769449322,0.02167380784111855,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039384,Tyrone Tracy Jr.,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,15,20,8.670478778744947,-1.1865009953016583,-5.280781730616368,2.9077797400130505,-6.66147611971597,4.288474129112653,0.07,0.017,0.06752208733258755,0.02167380784111855,star_platt,star_platt,0.06752208733258755,0.02167380784111855,NA,NA,NA,2026-09-21 20:15:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0036425,DeeJay Dallas,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,15,20,7.976206819858915,-0.9273636593393375,-4.879930451913815,3.0252031332351397,-6.212835337008245,4.35810801832957,0.068,0.0165,0.06597424671412665,0.021173843207367572,star_platt,star_platt,0.06597424671412665,0.021173843207367572,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0041125,Seth McGowan,IND,KC,2026_02_IND_KC,2026,2,NA,NA,15,20,7.4792476603287135,-0.8558396536679531,-4.7025315075758325,2.9908522002399267,-5.999732701786937,4.288053394451031,0.065,0.012,0.06363664686121409,0.016507139317725787,star_platt,star_platt,0.06363664686121409,0.016507139317725787,NA,NA,NA,2026-09-20 20:20:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0039746,Will Shipley,PHI,TEN,2026_02_PHI_TEN,2026,2,NA,NA,15,20,7.840184655249786,-0.8196591502302505,-4.743635255981593,3.1043169555210914,-6.066898642744772,4.427580342284272,0.0595,0.015,0.0592978241457535,0.0196535064447878,star_platt,star_platt,0.0592978241457535,0.0196535064447878,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0037594,Julius Chestnut,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,15,20,7.890030716090234,-1.2279365429118185,-5.162422893220373,2.706549807396736,-6.489230598662788,4.033357512839151,0.0545,0.012,0.05528730227909216,0.016507139317725787,star_platt,star_platt,0.05528730227909216,0.016507139317725787,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0040568,Lan Larison,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,15,20,7.08417157123593,-0.5318631255860656,-4.29144760045234,3.2277213492802086,-5.559273996678891,4.49554774550676,0.048,0.0105,0.04996569967103408,0.014870445694090887,star_platt,star_platt,0.04996569967103408,0.014870445694090887,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
RB,00-0037120,Tyler Goodson,DAL,WAS,2026_02_WAS_DAL,2026,2,NA,NA,15,20,9.662582250033493,-0.7710611887159401,-5.056899289255955,3.5147769118240744,-6.502191637424662,4.960069259992782,0.1115,0.0275,0.02619628428531587,0,star_platt,star_platt,0.09819628428531586,0.031569016810379776,role_change_down,0.72,"Tyler Goodson signed to active roster adds RB depth to Cowboys backfield, potentially reducing carry share for Elliott in a committee.",2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0037744,Trey McBride,ARI,SEA,2026_02_SEA_ARI,2026,2,NA,Full Participation in Practice,12,17,8.185165007321944,1.308044687806516,-3.477297641484165,6.933123468322611,-5.217834000145361,8.754028045044352,0.5225,0.269,0.5503707100395954,0.2916587488821676,platt_vol_vegas,platt,0.5503707100395954,0.2916587488821676,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0033288,George Kittle,SF,MIA,2026_02_MIA_SF,2026,2,NA,Full Participation in Practice,12,17,6.453590350855644,1.8590378963518048,-2.337715554486243,6.792241658780649,-3.8641689337585268,8.389178103479372,0.448,0.189,0.5105032001363162,0.2905776261314197,platt_vol_vegas,platt,0.42550320013631626,0.20557762613141967,role_change_up,0.85,Tonges' IR placement directly expands Kittle's snap share and target opportunity in the 49ers offense.,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0034753,Mark Andrews,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,12,17,6.233995908963559,1.9104058569230138,-2.2068842278600926,6.750201945779988,-3.704434998231514,8.316901221019487,0.423,0.1925,0.4725615797009592,0.2943680812336345,platt_vol_vegas,platt,0.38756157970095917,0.2093680812336345,role_change_up,0.85,"Flowers' absence elevates Andrews to primary target role for Lamar Jackson, increasing his target opportunity.",2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0034383,Dalton Schultz,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,Did Not Participate In Practice,12,17,6.230975549288278,1.280449297409323,-2.8357391645625567,6.1189504496299705,-4.332889250003929,7.685230538554102,0.377,0.1525,0.4498755454567167,0.250934786114908,platt_vol_vegas,platt,0.3648755454567167,0.16593478611490797,role_change_up,0.85,Schultz may receive increased target volume with Nico Collins sidelined by hamstring injury.,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0039066,Michael Mayer,LV,LAC,2026_02_LV_LAC,2026,2,NA,NA,12,17,6.637918163456706,0.8625406872269642,-3.3999840925873848,5.873057394380032,-4.950359979710363,7.495020954321263,0.373,0.1505,0.4189556247848096,0.24875704984730018,platt_vol_vegas,platt,0.33395562478480956,0.1637570498473002,role_change_up,0.85,"Mayer's role and target share increased significantly due to Brock Bowers' absence, creating a temporary opportunity boost in the Raiders' passing game.",2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0030506,Travis Kelce,KC,IND,2026_02_IND_KC,2026,2,NA,NA,12,17,6.301567506290461,1.2614713564996904,-2.8804021028268423,6.130164733989766,-4.386894398018654,7.706218403572882,0.4055,0.1805,0.3929001593454285,0.1963638947253478,platt_vol_vegas,platt,0.3929001593454285,0.1963638947253478,NA,NA,NA,2026-09-20 20:20:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0033881,Evan Engram,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,12,17,6.298832636082331,1.4628191715926686,-2.6780616075678,6.330345672451205,-4.1841928427136095,7.906021610258155,0.42,0.183,0.37687661459206134,0.19907502425393295,platt_vol_vegas,platt,0.37687661459206134,0.19907502425393295,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0034829,Mike Gesicki,CIN,HOU,2026_02_CIN_HOU,2026,2,NA,NA,12,17,6.474231037343938,1.0569418920673972,-3.147217968519298,5.998851748115064,-4.676365225171212,7.598606458358937,0.3915,0.159,0.36646859491898276,0.1730087298720491,platt_vol_vegas,platt,0.36646859491898276,0.1730087298720491,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038129,Cade Otton,TB,CLE,2026_02_CLE_TB,2026,2,NA,NA,12,17,6.174245473955265,1.8202666669442613,-2.275185885252561,6.63439315209952,-3.764793855123122,8.19278287280887,0.425,0.1675,0.34595471851651344,0.18225036786542792,platt_vol_vegas,platt,0.34595471851651344,0.18225036786542792,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0039338,Brock Bowers,LV,LAC,2026_02_LV_LAC,2026,2,Doubtful,Limited Participation in Practice,12,17,6.555322443468036,0.6169343326956855,-3.6162213662025353,5.5929282445090385,-5.1559150597357055,7.203716367005189,0.36,0.1435,0.32383350474579997,0.15613093207204168,platt_vol_vegas,platt,0.32383350474579997,0.15613093207204168,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0034351,Dallas Goedert,PHI,TEN,2026_02_PHI_TEN,2026,2,NA,NA,12,17,6.01913561428743,2.463667963070794,-1.5746491469977322,7.2106328240379405,-3.0434756748001304,8.747281532108001,0.477,0.2,0.3139731907462686,0.21748354348230667,platt_vol_vegas,platt,0.3139731907462686,0.21748354348230667,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0037838,Isaiah Likely,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,12,17,6.178244268377626,1.4597314150181904,-2.637185559368173,6.275579300570174,-4.127326172441651,7.834526258961531,0.379,0.151,0.3111864975267549,0.16430153306356798,platt_vol_vegas,platt,0.3111864975267549,0.16430153306356798,NA,NA,NA,2026-09-21 20:15:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0040126,Colston Loveland,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.529132083189131,2.0986990977405515,-1.7546425471833702,6.628228821929253,-3.156189348606784,8.094491202776414,0.374,0.139,0.3046356951962278,0.15122524296657658,platt_vol_vegas,platt,0.3046356951962278,0.15122524296657658,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0040128,Tyler Warren,IND,KC,2026_02_IND_KC,2026,2,NA,NA,12,17,6.0766509459508935,1.3006154628208106,-2.7589637485091476,6.072573518925284,-4.235523779530436,7.617312820067585,0.3765,0.153,0.3038080811860812,0.16647913781490636,platt_vol_vegas,platt,0.3038080811860812,0.16647913781490636,NA,NA,NA,2026-09-20 20:20:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0035229,T.J. Hockenson,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.911528861286891,1.1256313512241478,-2.8726601377804513,5.825546856840986,-4.326928449274407,7.3469651317327695,0.348,0.138,0.2988126348251973,0.15013476517328692,platt_vol_vegas,platt,0.2988126348251973,0.15013476517328692,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0033885,David Njoku,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,12,17,5.62206089783345,1.4325577809779546,-2.4564116513463548,6.003967290793688,-3.8709170783145828,7.483786653915397,0.344,0.1275,0.2927789386133922,0.1386780384235248,platt_vol_vegas,platt,0.2927789386133922,0.1386780384235248,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036040,Juwan Johnson,NO,BAL,2026_02_NO_BAL,2026,2,NA,Full Participation in Practice,12,17,6.085918157471699,0.9355355224796447,-3.1274611199731095,5.711510703790616,-4.605264147359787,7.257550395906838,0.354,0.1275,0.275348648320393,0.1386780384235248,platt_vol_vegas,platt,0.275348648320393,0.1386780384235248,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038046,Charlie Kolar,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,12,17,5.350103858148028,1.4078503032745449,-2.376089445557989,5.855799420232349,-3.7523932204234693,7.295653192973784,0.3285,0.1115,0.2636220026653971,0.12119942043493341,platt_vol_vegas,platt,0.2636220026653971,0.12119942043493341,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038996,Tucker Kraft,GB,NYJ,2026_02_GB_NYJ,2026,2,NA,NA,12,17,5.372457205117966,1.984783091886441,-1.807878355613697,6.442984399540175,-3.187354407945585,7.886156927749411,0.343,0.126,0.2633356049651308,0.13704041652937018,platt_vol_vegas,platt,0.2633356049651308,0.13704041652937018,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0037005,Tommy Tremble,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,12,17,5.459333308706807,0.92159673305211,-2.904808243133643,5.419462916095715,-4.296557573844665,6.875475433921219,0.298,0.098,0.26086271309990333,0.1064368193651314,platt_vol_vegas,platt,0.26086271309990333,0.1064368193651314,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0033090,Hunter Henry,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,5.426244231165924,1.3202362740576736,-2.4933451341061126,5.803028597091443,-3.8804302454459556,7.254161528025497,0.3125,0.107,0.2535642313210973,0.11627981872771467,platt_vol_vegas,platt,0.2535642313210973,0.11627981872771467,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0040663,Harold Fannin Jr.,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,12,17,6.018330045830968,0.4024603314651138,-3.6355583338564044,5.149074376315454,-5.104276310609061,6.685609521056429,0.291,0.0965,0.24664911292119804,0.10479591199092417,platt_vol_vegas,platt,0.24664911292119804,0.10479591199092417,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038935,Brenton Strange,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,NA,12,17,5.371311914620801,1.269004235948998,-2.5232107442240412,5.726680729761832,-3.9025244063730957,7.1696833695193485,0.3015,0.108,0.23867167525018212,0.11737318482025957,platt_vol_vegas,platt,0.23867167525018212,0.11737318482025957,NA,NA,NA,2026-09-20 16:05:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036290,Cole Kmet,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,4.822305669931263,1.3267253857710994,-2.2463047501798004,5.526754269151132,-3.5458959673323918,6.886353328030183,0.2525,0.0805,0.22753087175772585,0.08728872373857334,platt_vol_vegas,platt,0.22753087175772585,0.08728872373857334,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036244,Colby Parkinson,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.720975599148138,1.1904225364403338,-2.3409531013332914,5.341487350442122,-3.6253936430293834,6.6852361605505095,0.2505,0.059,0.22443190605588417,0.0637682412873649,platt_vol_vegas,platt,0.22443190605588417,0.0637682412873649,NA,NA,NA,2026-09-21 20:15:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0040736,Mason Taylor,NYJ,GB,2026_02_GB_NYJ,2026,2,NA,NA,12,17,5.254567893948376,0.6832552441317615,-3.063223525735509,5.0871696936876,-4.425901902158544,6.512768923419897,0.2545,0.0755,0.2169449282298587,0.08181730413274105,platt_vol_vegas,platt,0.2169449282298587,0.08181730413274105,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0037809,Chig Okonkwo,WAS,DAL,2026_02_WAS_DAL,2026,2,Out,Did Not Participate In Practice,12,17,4.848576696150654,1.3964088337690315,-2.1873565597898708,5.609056808035107,-3.4908524309673057,6.972740815986882,0.2665,0.0745,0.2157122578102401,0.08072306841371472,platt_vol_vegas,platt,0.2157122578102401,0.08072306841371472,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0035249,Josh Oliver,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.08180599141364,1.126704934813602,-2.551248165353277,5.450068764575127,-3.8890022184138884,6.84959280532531,0.272,0.0855,0.21358517042296293,0.09276022534774775,platt_vol_vegas,platt,0.21358517042296293,0.09276022534774775,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038041,Jake Ferguson,DAL,WAS,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.50437518265671,1.2126886620690798,-2.228281860927728,5.257483985240821,-3.479840034247615,6.56683210341782,0.21,0.0625,0.21188568013596104,0.06759537263867949,platt_vol_vegas,platt,0.21188568013596104,0.06759537263867949,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0041395,Eli Raridon,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,3.914735953806867,0.9438524285757687,-2.240604345026504,4.6871207241411685,-3.398862713108867,5.898860974766966,0.164,0.0395,0.20100210244768835,0.11447644574696995,platt_vol_vegas,platt,0.12900210244768837,0.04247644574696996,role_change_up,0.72,"Impact note explicitly signals Raridon primed for increased involvement at tight end, implying shift in target opportunity away from Henry.",2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0040584,Gunnar Helm,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,12,17,5.603917507871856,0.05034231419729645,-3.831692001084013,4.613599725994839,-5.24367497040255,6.090780158504122,0.252,0.074,0.19905993607285796,0.08017595960863448,platt_vol_vegas,platt,0.19905993607285796,0.08017595960863448,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0041510,Max Klare,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.432825408736447,1.272071956917143,-2.1386091664448186,5.281262667621003,-3.3791504056106367,6.579085151344715,0.2225,0.058,0.1981292608735236,0.06267498756057978,platt_vol_vegas,platt,0.1981292608735236,0.06267498756057978,NA,NA,NA,2026-09-21 20:15:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0038643,Brayden Willis,SF,MIA,2026_02_MIA_SF,2026,2,NA,NA,12,17,4.452774354690888,1.078442029669124,-2.3407060191451277,5.097585450005973,-3.584326869043407,6.398629743632911,0.207,0.049,0.19779062579772666,0.052841238793498356,platt_vol_vegas,platt,0.19779062579772666,0.052841238793498356,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036628,John Bates,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.63594091846798,1.1501747840923224,-2.345935050533227,5.2597853180623835,-3.61754862847776,6.590114887093483,0.2545,0.0605,0.19705000917714371,0.06540830608115675,platt_vol_vegas,platt,0.19705000917714371,0.06540830608115675,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0039824,Jared Wiley,KC,IND,2026_02_IND_KC,2026,2,NA,NA,12,17,4.484329221539926,0.9271745583732472,-2.5053317057644255,4.962020306441471,-3.7538112382516022,6.268147629399533,0.2155,0.0655,0.1933854637772803,0.07087655549962064,platt_vol_vegas,platt,0.1933854637772803,0.07087655549962064,NA,NA,NA,2026-09-20 20:20:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036894,Pat Freiermuth,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,12,17,5.2453178482427605,0.982587065535063,-2.760248499213394,5.382218996851513,-4.121601760203717,6.806431924744091,0.2625,0.0795,0.18893739705308008,0.08619441970929266,platt_vol_vegas,platt,0.18893739705308008,0.08619441970929266,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0036556,Brevin Jordan,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,12,17,4.5342048946936195,0.9263002081206978,-2.5272345262781153,4.985864522534454,-3.78336258514814,6.299993537974492,0.22,0.053,0.1858509543909541,0.05721042642175668,platt_vol_vegas,platt,0.1858509543909541,0.05721042642175668,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0031610,Darren Waller,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,Full Participation in Practice,12,17,4.633962412104264,0.9739744614704592,-2.521311409006849,5.082616441275062,-3.7926252927060045,6.412632477859506,0.2265,0.067,0.18385591345717012,0.07251737163271205,platt_vol_vegas,platt,0.18385591345717012,0.07251737163271205,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0041558,Sam Roush,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,4.298367156418122,1.2973696909461427,-2.0557921501533283,5.238947580693636,-3.2754123359831775,6.514882994044047,0.201,0.0625,0.1809055978069399,0.06759537263867949,platt_vol_vegas,platt,0.1809055978069399,0.06759537263867949,NA,NA,NA,2026-09-20 13:00:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0033110,Tyler Higbee,LA,NYG,2026_02_NYG_LA,2026,2,NA,Did Not Participate In Practice,12,17,4.2152266570730506,1.330120286694414,-1.987071562255295,5.22941613564861,-3.193608654996023,6.491664351966275,0.217,0.061,0.18047675318896209,0.06595504054326327,platt_vol_vegas,platt,0.18047675318896209,0.06595504054326327,NA,NA,NA,2026-09-21 20:15:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
TE,00-0039793,AJ Barner,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,12,17,4.659814686350694,1.3363734178814233,-2.1696664454965395,5.457656511551804,-3.444891797666781,6.791764626308165,0.255,0.0655,0.1791558409433091,0.07087655549962064,platt_vol_vegas,platt,0.1791558409433091,0.07087655549962064,NA,NA,NA,2026-09-20 16:25:00,2026-09-20 08:07:57,2026-09-20 08:07:45,live
